0.0991821;-5.98988e-11;-3.24687e-11;6.81328e-11
0.0992775;-7.39944e-11;2.01433e-12;7.40218e-11
0.0993729;-6.82352e-11;3.92902e-11;7.87386e-11
0.0994682;-4.39742e-11;6.89345e-11;8.17661e-11
0.0995636;-7.54878e-12;8.27818e-11;8.31253e-11
0.099659;3.16685e-11;7.70436e-11;8.32983e-11
0.0997543;6.39549e-11;5.3071e-11;8.31069e-11
0.0998497;8.18296e-11;1.66234e-11;8.35011e-11
0.0999451;8.17971e-11;-2.40426e-11;8.52573e-11
0.10004;6.47824e-11;-6.06008e-11;8.87086e-11
0.100136;3.52377e-11;-8.68168e-11;9.36956e-11
0.100231;-6.80845e-13;-9.97885e-11;9.97909e-11
0.100327;-3.71832e-11;-9.99491e-11;1.06641e-10
0.100422;-7.04343e-11;-8.99475e-11;1.14243e-10
0.100517;-9.91286e-11;-7.29057e-11;1.23052e-10
0.100613;-1.23897e-10;-5.07603e-11;1.33892e-10
0.100708;-1.4582e-10;-2.33613e-11;1.4768e-10
0.100803;-1.64671e-10;1.12732e-11;1.65057e-10
0.100899;-1.77633e-10;5.55703e-11;1.86123e-10
0.100994;-1.79122e-10;1.10347e-10;2.10383e-10
0.101089;-1.61975e-10;1.72846e-10;2.36879e-10
0.101185;-1.19805e-10;2.35686e-10;2.64388e-10
0.10128;-4.98403e-11;2.87316e-10;2.91606e-10
0.101376;4.46574e-11;3.14137e-10;3.17296e-10
0.101471;1.53329e-10;3.03893e-10;3.40383e-10
0.101566;2.59599e-10;2.49459e-10;3.6003e-10
0.101662;3.4357e-10;1.51944e-10;3.75669e-10
0.101757;3.86378e-10;2.20463e-11;3.87006e-10
0.101852;3.74977e-10;-1.20955e-10;3.94002e-10
0.101948;3.06043e-10;-2.52588e-10;3.96816e-10
0.102043;1.87862e-10;-3.48307e-10;3.9574e-10
0.102139;3.94931e-11;-3.89115e-10;3.91114e-10
0.102234;-1.12795e-10;-3.66282e-10;3.83256e-10
0.102329;-2.41063e-10;-2.83856e-10;3.72405e-10
0.102425;-3.21924e-10;-1.5821e-10;3.587e-10
0.10252;-3.41885e-10;-1.4615e-11;3.42197e-10
0.102615;-3.00437e-10;1.18401e-10;3.22926e-10
0.102711;-2.10065e-10;2.15527e-10;3.00963e-10
0.102806;-9.31336e-11;2.60363e-10;2.76519e-10
0.102901;2.35641e-11;2.48905e-10;2.50018e-10
0.102997;1.15228e-10;1.89944e-10;2.22163e-10
0.103092;1.6479e-10;1.02327e-10;1.93975e-10
0.103188;1.66525e-10;9.83927e-12;1.66816e-10
0.103283;1.26682e-10;-6.49185e-11;1.42348e-10
0.103378;6.10469e-11;-1.06048e-10;1.22364e-10
0.103474;-9.79958e-12;-1.07848e-10;1.08292e-10
0.103569;-6.61845e-11;-7.54486e-11;1.00364e-10
0.103664;-9.44562e-11;-2.25546e-11;9.71117e-11
0.10376;-9.01534e-11;3.29714e-11;9.59935e-11
0.103855;-5.84668e-11;7.43669e-11;9.45981e-11
0.103951;-1.20008e-11;9.0584e-11;9.13755e-11
0.104046;3.34029e-11;7.90068e-11;8.57778e-11
0.104141;6.35096e-11;4.55996e-11;7.81844e-11
0.104237;6.97875e-11;2.57012e-12;6.98348e-11
0.104332;5.16137e-11;-3.56652e-11;6.27374e-11
0.104427;1.60312e-11;-5.69627e-11;5.91756e-11
0.104523;-2.47686e-11;-5.50494e-11;6.03649e-11
0.104618;-5.74063e-11;-3.12053e-11;6.53396e-11
0.104713;-7.14883e-11;6.40021e-12;7.17743e-11
0.104809;-6.27368e-11;4.54461e-11;7.74677e-11
0.104904;-3.41652e-11;7.33875e-11;8.09505e-11
0.105;5.00588e-12;8.13574e-11;8.15113e-11
0.105095;4.23151e-11;6.68617e-11;7.91268e-11
0.10519;6.597e-11;3.44711e-11;7.44332e-11
0.105286;6.84978e-11;-5.66455e-12;6.87316e-11
0.105381;4.90276e-11;-4.09995e-11;6.39114e-11
0.105476;1.35269e-11;-6.04816e-11;6.19758e-11
0.105572;-2.70611e-11;-5.79568e-11;6.39632e-11
0.105667;-6.01946e-11;-3.40562e-11;6.91608e-11
0.105762;-7.55874e-11;4.00061e-12;7.56932e-11
0.105858;-6.83643e-11;4.46147e-11;8.16342e-11
0.105953;-4.05619e-11;7.53508e-11;8.55746e-11
0.106049;-5.21456e-13;8.67344e-11;8.6736e-11
0.106144;3.96368e-11;7.51492e-11;8.49616e-11
0.106239;6.76917e-11;4.39567e-11;8.07116e-11
0.106335;7.50352e-11;2.49977e-12;7.50769e-11
0.10643;5.92995e-11;-3.67104e-11;6.9743e-11
0.106525;2.50994e-11;-6.17736e-11;6.6678e-11
0.106621;-1.73349e-11;-6.50055e-11;6.72772e-11
0.106716;-5.5227e-11;-4.52793e-11;7.1416e-11
0.106812;-7.71019e-11;-8.3949e-12;7.75576e-11
0.106907;-7.62542e-11;3.46406e-11;8.37536e-11
0.107002;-5.27904e-11;7.09075e-11;8.84008e-11
0.107098;-1.36271e-11;8.94566e-11;9.04886e-11
0.107193;2.95601e-11;8.46125e-11;8.96274e-11
0.107288;6.38271e-11;5.77037e-11;8.60442e-11
0.107384;7.88454e-11;1.66939e-11;8.05933e-11
0.107479;7.00153e-11;-2.6181e-11;7.47502e-11
0.107574;3.98711e-11;-5.80674e-11;7.04381e-11
0.10767;-2.64945e-12;-6.93474e-11;6.9398e-11
0.107765;-4.48581e-11;-5.65357e-11;7.21702e-11
0.107861;-7.41038e-11;-2.33495e-11;7.76954e-11
0.107956;-8.15621e-11;2.03759e-11;8.40687e-11
0.108051;-6.48935e-11;6.16085e-11;8.94806e-11
0.108147;-2.8969e-11;8.80076e-11;9.26528e-11
0.108242;1.55602e-11;9.16194e-11;9.29314e-11
0.108337;5.54263e-11;7.12735e-11;9.02883e-11
0.108433;7.87039e-11;3.29575e-11;8.53258e-11
0.108528;7.83794e-11;-1.19461e-11;7.92845e-11
0.108624;5.44661e-11;-5.00432e-11;7.39654e-11
0.108719;1.40247e-11;-6.99233e-11;7.13159e-11
0.108814;-3.09209e-11;-6.55755e-11;7.25e-11
0.10891;-6.69587e-11;-3.82031e-11;7.70905e-11
0.109005;-8.32888e-11;4.11153e-12;8.33902e-11
0.1091;-7.49572e-11;4.87968e-11;8.94411e-11
0.109196;-4.43547e-11;8.25305e-11;9.36943e-11
0.109291;-5.26791e-13;9.52137e-11;9.52152e-11
0.109386;4.35042e-11;8.29959e-11;9.37066e-11
0.109482;7.46126e-11;4.94437e-11;8.95082e-11
0.109577;8.34854e-11;4.5002e-12;8.36066e-11
0.109673;6.74132e-11;-3.84615e-11;7.76133e-11
0.109768;3.11184e-11;-6.66171e-11;7.35268e-11
0.109863;-1.46304e-11;-7.15185e-11;7.29996e-11
0.109959;-5.62119e-11;-5.16262e-11;7.63219e-11
0.110054;-8.1206e-11;-1.27896e-11;8.2207e-11
0.110149;-8.21012e-11;3.34755e-11;8.86635e-11
0.110245;-5.85485e-11;7.34041e-11;9.3894e-11
0.11034;-1.74867e-11;9.50799e-11;9.66745e-11
0.110435;2.89055e-11;9.19927e-11;9.64271e-11
0.110531;6.68251e-11;6.49955e-11;9.32202e-11
0.110626;8.49549e-11;2.20705e-11;8.77749e-11
0.110722;7.78441e-11;-2.40298e-11;8.14686e-11
0.110817;4.75494e-11;-5.95705e-11;7.62207e-11
0.110912;3.04271e-12;-7.39253e-11;7.39879e-11
0.111008;-4.24436e-11;-6.27522e-11;7.57581e-11
0.111103;-7.53487e-11;-2.93045e-11;8.08466e-11
0.111198;-8.58237e-11;1.65177e-11;8.73987e-11
0.111294;-7.06765e-11;6.11e-11;9.34258e-11
0.111389;-3.43413e-11;9.11608e-11;9.74146e-11
0.111485;1.2423e-11;9.77093e-11;9.84959e-11
0.11158;5.5721e-11;7.87364e-11;9.64585e-11
0.111675;8.26533e-11;3.98315e-11;9.17503e-11
0.111771;8.51624e-11;-7.46301e-12;8.54888e-11
0.111866;6.24458e-11;-4.90746e-11;7.94216e-11
0.111961;2.1214e-11;-7.25872e-11;7.56236e-11
0.112057;-2.62888e-11;-7.09442e-11;7.56583e-11
0.112152;-6.59189e-11;-4.45647e-11;7.95696e-11
0.112247;-8.5841e-11;-1.2378e-12;8.58499e-11
0.112343;-8.00604e-11;4.61788e-11;9.24237e-11
0.112438;-5.02233e-11;8.35764e-11;9.75058e-11
0.112534;-5.14625e-12;9.97944e-11;9.9927e-11
0.112629;4.17923e-11;8.99531e-11;9.91875e-11
0.112724;7.66257e-11;5.69225e-11;9.5455e-11
0.11282;8.89575e-11;1.0487e-11;8.95735e-11
0.112915;7.50677e-11;-3.55515e-11;8.30606e-11
0.11301;3.90371e-11;-6.74746e-11;7.79533e-11
0.113106;-8.44862e-12;-7.57342e-11;7.6204e-11
