0;0
20;1.66133e-17
40;6.13232e-17
60;1.24625e-16
80;1.94847e-16
100;2.58521e-16
120;3.00829e-16
140;3.06099e-16
160;2.58362e-16
180;1.41937e-16
200;-5.79638e-17
220;-3.54623e-16
240;-7.59216e-16
260;-1.28024e-15
280;-1.923e-15
300;-2.68911e-15
320;-3.57612e-15
340;-4.57723e-15
360;-5.68106e-15
380;-6.87156e-15
400;-8.12806e-15
420;-9.4254e-15
440;-1.07342e-14
460;-1.20214e-14
480;-1.32505e-14
500;-1.43827e-14
520;-1.53769e-14
540;-1.61915e-14
560;-1.67846e-14
580;-1.71153e-14
600;-1.7145e-14
620;-1.6838e-14
640;-1.61629e-14
660;-1.50937e-14
680;-1.36105e-14
700;-1.17011e-14
720;-9.36111e-15
740;-6.5953e-15
760;-3.41784e-15
780;1.4709e-16
800;4.06509e-15
820;8.29146e-15
840;1.27713e-14
860;1.74401e-14
880;2.22239e-14
900;2.70404e-14
920;3.18001e-14
940;3.64072e-14
960;4.07613e-14
980;4.47588e-14
1000;4.82951e-14
1020;5.12659e-14
1040;5.35698e-14
1060;5.511e-14
1080;5.57969e-14
1100;5.55495e-14
1120;5.42982e-14
1140;5.19864e-14
1160;4.85725e-14
1180;4.40318e-14
1200;3.83574e-14
1220;3.15625e-14
1240;2.36801e-14
1260;1.47648e-14
1280;4.89242e-15
1300;-5.83957e-15
1320;-1.73128e-14
1340;-2.93888e-14
1360;-4.19097e-14
1380;-5.47007e-14
1400;-6.7571e-14
1420;-8.03171e-14
1440;-9.27248e-14
1460;-1.04573e-13
1480;-1.15635e-13
1500;-1.25686e-13
1520;-1.34501e-13
1540;-1.41866e-13
1560;-1.47573e-13
1580;-1.51432e-13
1600;-1.53271e-13
1620;-1.52939e-13
1640;-1.50313e-13
1660;-1.45296e-13
1680;-1.37824e-13
1700;-1.2787e-13
1720;-1.1544e-13
1740;-1.00579e-13
1760;-8.33723e-14
1780;-6.39437e-14
1800;-4.24568e-14
1820;-1.91136e-14
1840;5.84702e-15
1860;3.21509e-14
1880;5.94919e-14
1900;8.7535e-14
1920;1.15921e-13
1940;1.44269e-13
1960;1.72184e-13
1980;1.99262e-13
2000;2.25094e-13
2020;2.49274e-13
2040;2.71403e-13
2060;2.91098e-13
2080;3.07998e-13
2100;3.21769e-13
2120;3.3211e-13
2140;3.38761e-13
2160;3.41505e-13
2180;3.40177e-13
2200;3.34663e-13
2220;3.24909e-13
2240;3.1092e-13
2260;2.92762e-13
2280;2.70566e-13
2300;2.44524e-13
2320;2.14891e-13
2340;1.81984e-13
2360;1.46173e-13
2380;1.07885e-13
2400;6.75937e-14
2420;2.58152e-14
2440;-1.68977e-14
2460;-5.99637e-14
2480;-1.02781e-13
2500;-1.44736e-13
2520;-1.85211e-13
2540;-2.23595e-13
2560;-2.59294e-13
2580;-2.91738e-13
2600;-3.20391e-13
2620;-3.44761e-13
2640;-3.64408e-13
2660;-3.78954e-13
2680;-3.88086e-13
2700;-3.91566e-13
2720;-3.89235e-13
2740;-3.8102e-13
2760;-3.66932e-13
2780;-3.47072e-13
2800;-3.2163e-13
2820;-2.90886e-13
2840;-2.55205e-13
2860;-2.15035e-13
2880;-1.70901e-13
2900;-1.234e-13
2920;-7.3192e-14
2940;-2.0993e-14
2960;3.2437e-14
2980;8.63033e-14
3000;1.39789e-13
3020;1.92065e-13
3040;2.42306e-13
3060;2.897e-13
3080;3.33464e-13
3100;3.72853e-13
3120;4.07175e-13
3140;4.35802e-13
3160;4.58181e-13
3180;4.73843e-13
3200;4.82411e-13
3220;4.83609e-13
3240;4.77268e-13
3260;4.63327e-13
3280;4.4184e-13
3300;4.12972e-13
3320;3.77e-13
3340;3.3431e-13
3360;2.85393e-13
3380;2.30836e-13
3400;1.71314e-13
3420;1.0758e-13
3440;4.04553e-14
3460;-2.91866e-14
3480;-1.00432e-13
3500;-1.72342e-13
3520;-2.4397e-13
3540;-3.14374e-13
3560;-3.82638e-13
3580;-4.47882e-13
3600;-5.09282e-13
3620;-5.66083e-13
3640;-6.17614e-13
3660;-6.63299e-13
3680;-7.02667e-13
3700;-7.35365e-13
3720;-7.61162e-13
3740;-7.79954e-13
3760;-7.91768e-13
3780;-7.9676e-13
3800;-7.95218e-13
3820;-7.8755e-13
3840;-7.74279e-13
3860;-7.56036e-13
3880;-7.33544e-13
3900;-7.07605e-13
3920;-6.79082e-13
3940;-6.48884e-13
3960;-6.17939e-13
3980;-5.87181e-13
4000;-5.57522e-13
4020;-5.29831e-13
4040;-5.04913e-13
4060;-4.83485e-13
4080;-4.66153e-13
4100;-4.53395e-13
4120;-4.45542e-13
4140;-4.42756e-13
4160;-4.45025e-13
4180;-4.52143e-13
4200;-4.63707e-13
4220;-4.79111e-13
4240;-4.97546e-13
4260;-5.18002e-13
4280;-5.39277e-13
4300;-5.59986e-13
4320;-5.78581e-13
4340;-5.93365e-13
4360;-6.02522e-13
4380;-6.04141e-13
4400;-5.96249e-13
