0;0
20;3.12239e-18
40;-3.43641e-18
60;-4.44258e-17
80;-1.44935e-16
100;-3.29348e-16
120;-6.20282e-16
140;-1.03753e-15
160;-1.59707e-15
180;-2.3101e-15
200;-3.18221e-15
220;-4.21267e-15
240;-5.39386e-15
260;-6.71091e-15
280;-8.14145e-15
300;-9.65567e-15
320;-1.12165e-14
340;-1.27801e-14
360;-1.42965e-14
380;-1.57105e-14
400;-1.69626e-14
420;-1.79906e-14
440;-1.87307e-14
460;-1.91192e-14
480;-1.90944e-14
500;-1.85979e-14
520;-1.75769e-14
540;-1.59855e-14
560;-1.37868e-14
580;-1.09546e-14
600;-7.47454e-15
620;-3.34582e-15
640;1.41786e-15
660;6.78735e-15
680;1.27175e-14
700;1.91469e-14
720;2.59979e-14
740;3.31771e-14
760;4.05761e-14
780;4.80728e-14
800;5.55329e-14
820;6.28117e-14
840;6.97567e-14
860;7.62098e-14
880;8.20103e-14
900;8.69982e-14
920;9.10171e-14
940;9.3918e-14
960;9.55625e-14
980;9.58265e-14
1000;9.46032e-14
1020;9.18071e-14
1040;8.73762e-14
1060;8.12755e-14
1080;7.3499e-14
1100;6.40719e-14
1120;5.30517e-14
1140;4.053e-14
1160;2.6632e-14
1180;1.15167e-14
1200;-4.62393e-15
1220;-2.15668e-14
1240;-3.90598e-14
1260;-5.68248e-14
1280;-7.4561e-14
1300;-9.19495e-14
1320;-1.08658e-13
1340;-1.24346e-13
1360;-1.3867e-13
1380;-1.51291e-13
1400;-1.6188e-13
1420;-1.70123e-13
1440;-1.75733e-13
1460;-1.78449e-13
1480;-1.78049e-13
1500;-1.7435e-13
1520;-1.6722e-13
1540;-1.56578e-13
1560;-1.42403e-13
1580;-1.24732e-13
1600;-1.03666e-13
1620;-7.93749e-14
1640;-5.20908e-14
1660;-2.21136e-14
1680;1.01931e-14
1700;4.44042e-14
1720;8.00376e-14
1740;1.16559e-13
1760;1.53387e-13
1780;1.89906e-13
1800;2.25466e-13
1820;2.594e-13
1840;2.9103e-13
1860;3.19681e-13
1880;3.44688e-13
1900;3.65413e-13
1920;3.81255e-13
1940;3.91662e-13
1960;3.9614e-13
1980;3.94272e-13
2000;3.8572e-13
2020;3.70242e-13
2040;3.47696e-13
2060;3.18051e-13
2080;2.81391e-13
2100;2.3792e-13
2120;1.87964e-13
2140;1.31977e-13
2160;7.05301e-14
2180;4.31869e-15
2200;-6.58496e-14
2220;-1.3906e-13
2240;-2.14299e-13
2260;-2.90469e-13
2280;-3.66397e-13
2300;-4.40857e-13
2320;-5.12577e-13
2340;-5.80267e-13
2360;-6.42632e-13
2380;-6.98395e-13
2400;-7.46318e-13
2420;-7.85224e-13
2440;-8.14015e-13
2460;-8.31697e-13
2480;-8.37399e-13
2500;-8.30393e-13
2520;-8.10109e-13
2540;-7.76157e-13
2560;-7.28334e-13
2580;-6.66643e-13
2600;-5.91295e-13
2620;-5.02724e-13
2640;-4.01581e-13
2660;-2.8874e-13
2680;-1.65292e-13
2700;-3.25383e-14
2720;1.08019e-13
2740;2.54694e-13
2760;4.0563e-13
2780;5.58826e-13
2800;7.12157e-13
2820;8.63402e-13
2840;1.01027e-12
2860;1.15044e-12
2880;1.28159e-12
2900;1.40143e-12
2920;1.50773e-12
2940;1.59837e-12
2960;1.67139e-12
2980;1.72497e-12
3000;1.75754e-12
3020;1.76773e-12
3040;1.75448e-12
3060;1.717e-12
3080;1.65484e-12
3100;1.56787e-12
3120;1.45635e-12
3140;1.32085e-12
3160;1.16237e-12
3180;9.82226e-13
3200;7.82132e-13
3220;5.64135e-13
3240;3.30621e-13
3260;8.42815e-14
3280;-1.7191e-13
3300;-4.34733e-13
3320;-7.00762e-13
3340;-9.66407e-13
3360;-1.22796e-12
3380;-1.48166e-12
3400;-1.72372e-12
3420;-1.95041e-12
3440;-2.1581e-12
3460;-2.34332e-12
3480;-2.50281e-12
3500;-2.63361e-12
3520;-2.73307e-12
3540;-2.79892e-12
3560;-2.82932e-12
3580;-2.82292e-12
3600;-2.77886e-12
3620;-2.69681e-12
3640;-2.57702e-12
3660;-2.42032e-12
3680;-2.22811e-12
3700;-2.00239e-12
3720;-1.74574e-12
3740;-1.46128e-12
3760;-1.15269e-12
3780;-8.24118e-13
3800;-4.80179e-13
3820;-1.25878e-13
3840;2.33443e-13
3860;5.92173e-13
3880;9.44512e-13
3900;1.28455e-12
3920;1.60635e-12
3940;1.90403e-12
3960;2.17188e-12
3980;2.40442e-12
4000;2.59652e-12
4020;2.74348e-12
4040;2.84112e-12
4060;2.88584e-12
4080;2.87474e-12
4100;2.80567e-12
4120;2.67727e-12
4140;2.48907e-12
4160;2.24149e-12
4180;1.93588e-12
4200;1.57455e-12
4220;1.16078e-12
4240;6.98793e-13
4260;1.93721e-13
4280;-3.484e-13
4300;-9.20699e-13
4320;-1.51554e-12
4340;-2.12459e-12
4360;-2.73892e-12
4380;-3.3491e-12
4400;-3.94533e-12
4420;-4.51756e-12
4440;-5.05559e-12
4460;-5.54927e-12
4480;-5.9886e-12
4500;-6.36388e-12
4520;-6.6659e-12
4540;-6.88604e-12
4560;-7.01642e-12
4580;-7.05007e-12
4600;-6.98107e-12
4620;-6.8046e-12
4640;-6.51714e-12
4660;-6.11652e-12
4680;-5.60201e-12
4700;-4.97442e-12
4720;-4.23608e-12
4740;-3.39093e-12
4760;-2.44453e-12
4780;-1.40399e-12
4800;-2.7799e-13
4820;9.23283e-13
4840;2.18824e-12
4860;3.50397e-12
4880;4.85636e-12
4900;6.23024e-12
4920;7.60956e-12
4940;8.97753e-12
4960;1.03168e-11
4980;1.16099e-11
5000;1.28389e-11
5020;1.39862e-11
5040;1.50347e-11
5060;1.59676e-11
5080;1.6769e-11
5100;1.74241e-11
5120;1.79193e-11
5140;1.82427e-11
5160;1.83837e-11
5180;1.83338e-11
5200;1.80865e-11
5220;1.76375e-11
5240;1.69848e-11
5260;1.61287e-11
5280;1.50719e-11
5300;1.38199e-11
5320;1.23804e-11
5340;1.07637e-11
5360;8.98253e-12
5380;7.05186e-12
5400;4.98896e-12
5420;2.81314e-12
5440;5.45547e-13
5460;-1.79097e-12
5480;-4.17216e-12
5500;-6.57259e-12
5520;-8.96596e-12
5540;-1.13254e-11
5560;-1.36237e-11
5580;-1.58338e-11
5600;-1.7929e-11
5620;-1.98833e-11
5640;-2.16718e-11
5660;-2.32708e-11
5680;-2.46587e-11
5700;-2.58155e-11
5720;-2.67238e-11
5740;-2.73684e-11
5760;-2.77373e-11
5780;-2.78212e-11
5800;-2.76141e-11
5820;-2.71133e-11
5840;-2.63193e-11
5860;-2.52365e-11
5880;-2.38723e-11
5900;-2.22378e-11
5920;-2.03474e-11
5940;-1.82189e-11
5960;-1.58729e-11
5980;-1.33333e-11
6000;-1.06264e-11
6020;-7.78087e-12
6040;-4.82762e-12
6060;-1.79918e-12
6080;1.27049e-12
6100;4.3465e-12
6120;7.39338e-12
6140;1.03755e-11
6160;1.32575e-11
6180;1.60049e-11
6200;1.85842e-11
6220;2.09636e-11
6240;2.31132e-11
6260;2.50056e-11
6280;2.66161e-11
6300;2.79231e-11
6320;2.89084e-11
6340;2.95575e-11
6360;2.98599e-11
6380;2.98089e-11
6400;2.94022e-11
6420;2.86418e-11
6440;2.75338e-11
6460;2.60888e-11
6480;2.43216e-11
6500;2.22507e-11
6520;1.9899e-11
6540;1.72925e-11
6560;1.44609e-11
6580;1.14368e-11
6600;8.25534e-12
6620;4.95392e-12
6640;1.57173e-12
6660;-1.85078e-12
6680;-5.27233e-12
6700;-8.65139e-12
6720;-1.19466e-11
6740;-1.51175e-11
6760;-1.81246e-11
6780;-2.09306e-11
6800;-2.34999e-11
6820;-2.58002e-11
6840;-2.78019e-11
6860;-2.94792e-11
6880;-3.081e-11
6900;-3.17765e-11
6920;-3.23653e-11
6940;-3.25677e-11
6960;-3.23798e-11
6980;-3.18024e-11
7000;-3.08413e-11
7020;-2.95072e-11
7040;-2.78154e-11
7060;-2.57857e-11
7080;-2.34424e-11
7100;-2.08137e-11
7120;-1.79316e-11
7140;-1.48313e-11
7160;-1.15508e-11
7180;-8.13055e-12
7200;-4.61296e-12
7220;-1.04162e-12
7240;2.53907e-12
7260;6.08452e-12
7280;9.55053e-12
7300;1.28939e-11
7320;1.60729e-11
7340;1.90479e-11
7360;2.1782e-11
7380;2.42413e-11
7400;2.63955e-11
7420;2.82182e-11
7440;2.96875e-11
7460;3.0786e-11
7480;3.15013e-11
7500;3.18258e-11
7520;3.17575e-11
7540;3.12992e-11
7560;3.04592e-11
7580;2.92507e-11
7600;2.7692e-11
7620;2.58059e-11
7640;2.36197e-11
7660;2.11648e-11
7680;1.84763e-11
7700;1.55921e-11
7720;1.25532e-11
7740;9.40251e-12
7760;6.1844e-12
7780;2.94429e-12
7800;-2.7214e-13
7820;-3.4195e-12
7840;-6.45336e-12
